id,lumped_kWh,phase1_kWh,phase2_kWh,phase3_kWh,measurement_id,measurement_Id,device_Id,headend_Id,intervalEnd,intervalStart,source,timestamp_created,timestamp_received,measurementCategory_id,Label
713523,0.00140857,0.00137727,-0.0000123,0.0000436,2907316,2907316,10192,Janitza_HE,8/3/2023 2:45,8/3/2023 2:30,Janitza,8/3/2023 2:45,8/3/2023 2:45,3,normal
713536,0.00140682,0.00137175,-0.00000803,0.0000431,2907368,2907368,10192,Janitza_HE,8/3/2023 3:00,8/3/2023 2:45,Janitza,8/3/2023 3:00,8/3/2023 3:00,3,normal
713553,0.001397822,0.00137313,-0.000015108,0.0000398,2907436,2907436,10192,Janitza_HE,8/3/2023 3:15,8/3/2023 3:00,Janitza,8/3/2023 3:15,8/3/2023 3:15,3,normal
713574,0.001397922,0.00136782,-0.00000924,0.000039342,2907520,2907520,10192,Janitza_HE,8/3/2023 3:30,8/3/2023 3:15,Janitza,8/3/2023 3:30,8/3/2023 3:30,3,normal
713583,0.00138792,0.00136192,-0.0000142,0.0000402,2907556,2907556,10192,Janitza_HE,8/3/2023 3:45,8/3/2023 3:30,Janitza,8/3/2023 3:45,8/3/2023 3:45,3,normal
713600,0.001396507,0.00137428,-0.0000168,0.000039027,2907624,2907624,10192,Janitza_HE,8/3/2023 4:00,8/3/2023 3:45,Janitza,8/3/2023 4:00,8/3/2023 4:00,3,normal
713611,0.00139134,0.00136051,-0.00000707,0.0000379,2907668,2907668,10192,Janitza_HE,8/3/2023 4:15,8/3/2023 4:00,Janitza,8/3/2023 4:15,8/3/2023 4:15,3,normal
713629,0.001394922,0.00136959,-0.000015468,0.0000408,2907740,2907740,10192,Janitza_HE,8/3/2023 4:30,8/3/2023 4:15,Janitza,8/3/2023 4:30,8/3/2023 4:30,3,normal
713645,0.00139656,0.00137446,-0.0000176,0.0000397,2907804,2907804,10192,Janitza_HE,8/3/2023 4:45,8/3/2023 4:30,Janitza,8/3/2023 4:45,8/3/2023 4:45,3,normal
713658,0.001400681,0.00138356,-0.000014379,0.0000315,2907856,2907856,10192,Janitza_HE,8/3/2023 5:00,8/3/2023 4:45,Janitza,8/3/2023 5:00,8/3/2023 5:00,3,normal
713673,0.001395714,0.00137763,-0.000015716,0.0000338,2907916,2907916,10192,Janitza_HE,8/3/2023 5:15,8/3/2023 5:00,Janitza,8/3/2023 5:15,8/3/2023 5:15,3,normal
713684,0.00138733,0.00137563,-0.0000168,0.0000285,2907960,2907960,10192,Janitza_HE,8/3/2023 5:30,8/3/2023 5:15,Janitza,8/3/2023 5:30,8/3/2023 5:30,3,normal
713707,0.001388773,0.00136449,-0.0000125,0.000036783,2908052,2908052,10192,Janitza_HE,8/3/2023 5:45,8/3/2023 5:30,Janitza,8/3/2023 5:45,8/3/2023 5:45,3,normal
713722,0.00137792,0.00136112,-0.0000192,0.000036,2908112,2908112,10192,Janitza_HE,8/3/2023 6:00,8/3/2023 5:45,Janitza,8/3/2023 6:00,8/3/2023 6:00,3,normal
713733,0.00137332,0.00136172,-0.0000197,0.0000313,2908156,2908156,10192,Janitza_HE,8/3/2023 6:15,8/3/2023 6:00,Janitza,8/3/2023 6:15,8/3/2023 6:15,3,normal
713749,0.00137762,0.00136622,-0.0000219,0.0000333,2908220,2908220,10192,Janitza_HE,8/3/2023 6:30,8/3/2023 6:15,Janitza,8/3/2023 6:30,8/3/2023 6:30,3,normal
713765,0.00137797,0.00136907,-0.000023,0.0000319,2908284,2908284,10192,Janitza_HE,8/3/2023 6:45,8/3/2023 6:30,Janitza,8/3/2023 6:45,8/3/2023 6:45,3,normal
713777,0.001379393,0.0013627,-0.000021107,0.0000378,2908332,2908332,10192,Janitza_HE,8/3/2023 7:00,8/3/2023 6:45,Janitza,8/3/2023 7:00,8/3/2023 7:00,3,normal
713798,0.001375372,0.0013616,-0.000019328,0.0000331,2908416,2908416,10192,Janitza_HE,8/3/2023 7:15,8/3/2023 7:00,Janitza,8/3/2023 7:15,8/3/2023 7:15,3,normal
713809,0.00137472,0.00136422,-0.0000209,0.0000314,2908460,2908460,10192,Janitza_HE,8/3/2023 7:30,8/3/2023 7:15,Janitza,8/3/2023 7:30,8/3/2023 7:30,3,normal
713821,0.00138184,0.00137044,-0.0000221,0.0000335,2908508,2908508,10192,Janitza_HE,8/3/2023 7:45,8/3/2023 7:30,Janitza,8/3/2023 7:45,8/3/2023 7:45,3,normal
713835,0.00137237,0.00136537,-0.0000254,0.0000324,2908564,2908564,10192,Janitza_HE,8/3/2023 8:00,8/3/2023 7:45,Janitza,8/3/2023 8:00,8/3/2023 8:00,3,normal
713854,0.00138265,0.00136586,-0.00001641,0.0000332,2908640,2908640,10192,Janitza_HE,8/3/2023 8:15,8/3/2023 8:00,Janitza,8/3/2023 8:15,8/3/2023 8:15,3,normal
713870,0.00137993,0.00136653,-0.0000172,0.0000306,2908704,2908704,10192,Janitza_HE,8/3/2023 8:30,8/3/2023 8:15,Janitza,8/3/2023 8:30,8/3/2023 8:30,3,normal
713885,0.0013905,0.0013694,-0.0000156,0.0000367,2908764,2908764,10192,Janitza_HE,8/3/2023 8:45,8/3/2023 8:30,Janitza,8/3/2023 8:45,8/3/2023 8:45,3,normal
713898,0.0013979,0.0013776,-0.0000163,0.0000366,2908816,2908816,10192,Janitza_HE,8/3/2023 9:00,8/3/2023 8:45,Janitza,8/3/2023 9:00,8/3/2023 9:00,3,normal
713912,0.00139634,0.00138184,-0.0000248,0.0000393,2908872,2908872,10192,Janitza_HE,8/3/2023 9:15,8/3/2023 9:00,Janitza,8/3/2023 9:15,8/3/2023 9:15,3,normal
708928,27.17087,8.78315,9.74605,8.64167,2890577,2890577,10194,Janitza_HE,8/1/2023 2:30,8/1/2023 2:15,Janitza,8/1/2023 2:30,8/1/2023 2:32,3,normal
708941,26.20538,8.53667,9.43075,8.23796,2890629,2890629,10194,Janitza_HE,8/1/2023 2:45,8/1/2023 2:30,Janitza,8/1/2023 2:45,8/1/2023 2:47,3,normal
708954,30.9982,10.079,10.5617,10.3575,2890681,2890681,10194,Janitza_HE,8/1/2023 3:00,8/1/2023 2:45,Janitza,8/1/2023 3:00,8/1/2023 3:02,3,normal
708967,31.2676,10.598,10.338,10.3316,2890733,2890733,10194,Janitza_HE,8/1/2023 3:15,8/1/2023 3:00,Janitza,8/1/2023 3:15,8/1/2023 3:17,3,normal
708980,31.895,10.8041,10.2107,10.8802,2890785,2890785,10194,Janitza_HE,8/1/2023 3:30,8/1/2023 3:15,Janitza,8/1/2023 3:30,8/1/2023 3:32,3,normal
708993,29.00778,9.26577,9.65901,10.083,2890837,2890837,10194,Janitza_HE,8/1/2023 3:45,8/1/2023 3:30,Janitza,8/1/2023 3:45,8/1/2023 3:47,3,normal
709006,32.0154,10.2215,10.7576,11.0363,2890889,2890889,10194,Janitza_HE,8/1/2023 4:00,8/1/2023 3:45,Janitza,8/1/2023 4:00,8/1/2023 4:02,3,normal
709019,37.2929,11.8507,13.0305,12.4117,2890941,2890941,10194,Janitza_HE,8/1/2023 4:15,8/1/2023 4:00,Janitza,8/1/2023 4:15,8/1/2023 4:17,3,normal
709032,40.3327,13.0708,13.6263,13.6356,2890993,2890993,10194,Janitza_HE,8/1/2023 4:30,8/1/2023 4:15,Janitza,8/1/2023 4:30,8/1/2023 4:32,3,normal
709060,39.0745,12.5822,12.9646,13.5277,2891105,2891105,10194,Janitza_HE,8/1/2023 4:45,8/1/2023 4:30,Janitza,8/1/2023 4:45,8/1/2023 4:47,3,normal
709073,38.7708,12.5759,12.2844,13.9105,2891157,2891157,10194,Janitza_HE,8/1/2023 5:00,8/1/2023 4:45,Janitza,8/1/2023 5:00,8/1/2023 5:02,3,normal
709087,42.3675,13.6651,14.172,14.5304,2891213,2891213,10194,Janitza_HE,8/1/2023 5:15,8/1/2023 5:00,Janitza,8/1/2023 5:15,8/1/2023 5:17,3,normal
709100,44.4073,13.5286,15.938,14.9407,2891265,2891265,10194,Janitza_HE,8/1/2023 5:30,8/1/2023 5:15,Janitza,8/1/2023 5:30,8/1/2023 5:32,3,normal
709113,43.0219,12.4314,15.2899,15.3006,2891317,2891317,10194,Janitza_HE,8/1/2023 5:45,8/1/2023 5:30,Janitza,8/1/2023 5:45,8/1/2023 5:47,3,normal
709126,44.2042,13.1328,16.0306,15.0408,2891369,2891369,10194,Janitza_HE,8/1/2023 6:00,8/1/2023 5:45,Janitza,8/1/2023 6:00,8/1/2023 6:02,3,normal
709139,45.8737,14.502,15.7525,15.6192,2891421,2891421,10194,Janitza_HE,8/1/2023 6:15,8/1/2023 6:00,Janitza,8/1/2023 6:15,8/1/2023 6:17,3,normal
709152,48.836,15.5357,16.5826,16.7177,2891473,2891473,10194,Janitza_HE,8/1/2023 6:30,8/1/2023 6:15,Janitza,8/1/2023 6:30,8/1/2023 6:32,3,normal
709171,53.0535,16.1182,18.756,18.1793,2891549,2891549,10194,Janitza_HE,8/1/2023 6:45,8/1/2023 6:30,Janitza,8/1/2023 6:45,8/1/2023 6:47,3,normal
709184,55.8568,17.5015,19.7235,18.6318,2891601,2891601,10194,Janitza_HE,8/1/2023 7:00,8/1/2023 6:45,Janitza,8/1/2023 7:00,8/1/2023 7:02,3,normal
709197,54.4686,17.3942,19.2952,17.7792,2891653,2891653,10194,Janitza_HE,8/1/2023 7:15,8/1/2023 7:00,Janitza,8/1/2023 7:15,8/1/2023 7:17,3,normal
709210,57.2564,17.9117,20.564,18.7807,2891705,2891705,10194,Janitza_HE,8/1/2023 7:30,8/1/2023 7:15,Janitza,8/1/2023 7:30,8/1/2023 7:32,3,normal
709223,60.3869,19.319,22.0605,19.0074,2891757,2891757,10194,Janitza_HE,8/1/2023 7:45,8/1/2023 7:30,Janitza,8/1/2023 7:45,8/1/2023 7:47,3,normal
709236,61.1076,19.5357,22.4232,19.1487,2891809,2891809,10194,Janitza_HE,8/1/2023 8:00,8/1/2023 7:45,Janitza,8/1/2023 8:00,8/1/2023 8:02,3,normal
709249,58.6365,19.2838,21.1131,18.2396,2891861,2891861,10194,Janitza_HE,8/1/2023 8:15,8/1/2023 8:00,Janitza,8/1/2023 8:15,8/1/2023 8:17,3,normal
709261,62.5337,20.2737,22.4589,19.8011,2891909,2891909,10194,Janitza_HE,8/1/2023 8:30,8/1/2023 8:15,Janitza,8/1/2023 8:30,8/1/2023 8:32,3,normal
709274,60.6526,19.9419,22.1018,18.6089,2891961,2891961,10194,Janitza_HE,8/1/2023 8:45,8/1/2023 8:30,Janitza,8/1/2023 8:45,8/1/2023 8:47,3,normal
709290,63.6221,20.9892,23.3567,19.2762,2892025,2892025,10194,Janitza_HE,8/1/2023 9:00,8/1/2023 8:45,Janitza,8/1/2023 9:00,8/1/2023 9:02,3,normal
709304,65.8665,22.6722,23.5824,19.6119,2892081,2892081,10194,Janitza_HE,8/1/2023 9:15,8/1/2023 9:00,Janitza,8/1/2023 9:15,8/1/2023 9:17,3,normal
710277,67.6289,21.742,24.9264,20.9605,2895136,2895136,10194,Janitza_HE,8/1/2023 9:30,8/1/2023 9:15,Janitza,8/1/2023 9:30,8/1/2023 9:32,3,normal
710304,67.4111,21.2074,25.1052,21.0985,2895244,2895244,10194,Janitza_HE,8/1/2023 10:00,8/1/2023 9:45,Janitza,8/1/2023 10:00,8/1/2023 10:02,3,normal
710317,67.107,20.9548,24.3374,21.8148,2895296,2895296,10194,Janitza_HE,8/1/2023 10:15,8/1/2023 10:00,Janitza,8/1/2023 10:15,8/1/2023 10:17,3,normal
710330,65.2191,19.9978,23.8868,21.3345,2895348,2895348,10194,Janitza_HE,8/1/2023 10:30,8/1/2023 10:15,Janitza,8/1/2023 10:30,8/1/2023 10:32,3,normal
710347,62.5928,19.663,22.2745,20.6553,2895416,2895416,10194,Janitza_HE,8/1/2023 10:45,8/1/2023 10:30,Janitza,8/1/2023 10:45,8/1/2023 10:47,3,normal
710361,59.327,18.6486,21.0922,19.5862,2895472,2895472,10194,Janitza_HE,8/1/2023 11:00,8/1/2023 10:45,Janitza,8/1/2023 11:00,8/1/2023 11:02,3,normal
710375,61.3972,21.0829,21.2959,19.0184,2895528,2895528,10194,Janitza_HE,8/1/2023 11:15,8/1/2023 11:00,Janitza,8/1/2023 11:15,8/1/2023 11:17,3,normal
710389,63.4298,21.844,21.3704,20.2154,2895584,2895584,10194,Janitza_HE,8/1/2023 11:30,8/1/2023 11:15,Janitza,8/1/2023 11:30,8/1/2023 11:32,3,normal
710403,61.7738,20.9449,20.7931,20.0358,2895640,2895640,10194,Janitza_HE,8/1/2023 11:45,8/1/2023 11:30,Janitza,8/1/2023 11:45,8/1/2023 11:47,3,normal
710416,58.1319,19.6685,19.5963,18.8671,2895692,2895692,10194,Janitza_HE,8/1/2023 12:00,8/1/2023 11:45,Janitza,8/1/2023 12:00,8/1/2023 12:02,3,normal
710431,56.2608,19.3256,18.995,17.9402,2895752,2895752,10194,Janitza_HE,8/1/2023 12:15,8/1/2023 12:00,Janitza,8/1/2023 12:15,8/1/2023 12:17,3,normal
710444,60.9985,20.5492,20.6897,19.7596,2895804,2895804,10194,Janitza_HE,8/1/2023 12:30,8/1/2023 12:15,Janitza,8/1/2023 12:30,8/1/2023 12:32,3,normal
710457,63.3925,21.151,21.824,20.4175,2895856,2895856,10194,Janitza_HE,8/1/2023 12:45,8/1/2023 12:30,Janitza,8/1/2023 12:45,8/1/2023 12:47,3,normal
710473,61.2118,19.5336,21.4645,20.2137,2895920,2895920,10194,Janitza_HE,8/1/2023 13:00,8/1/2023 12:45,Janitza,8/1/2023 13:00,8/1/2023 13:02,3,normal
710486,55.7619,17.7013,19.627,18.4336,2895972,2895972,10194,Janitza_HE,8/1/2023 13:15,8/1/2023 13:00,Janitza,8/1/2023 13:15,8/1/2023 13:17,3,normal
710499,56.5436,18.1602,20.3362,18.0472,2896024,2896024,10194,Janitza_HE,8/1/2023 13:30,8/1/2023 13:15,Janitza,8/1/2023 13:30,8/1/2023 13:32,3,normal
710512,56.0176,17.9553,19.8243,18.238,2896076,2896076,10194,Janitza_HE,8/1/2023 13:45,8/1/2023 13:30,Janitza,8/1/2023 13:45,8/1/2023 13:47,3,normal
710525,57.3404,19.315,19.452,18.5734,2896128,2896128,10194,Janitza_HE,8/1/2023 14:00,8/1/2023 13:45,Janitza,8/1/2023 14:00,8/1/2023 14:02,3,normal
710538,60.3159,20.3873,20.9335,18.9951,2896180,2896180,10194,Janitza_HE,8/1/2023 14:15,8/1/2023 14:00,Janitza,8/1/2023 14:15,8/1/2023 14:17,3,normal
710557,61.9124,19.7664,23.027,19.119,2896256,2896256,10194,Janitza_HE,8/1/2023 14:30,8/1/2023 14:15,Janitza,8/1/2023 14:30,8/1/2023 14:32,3,normal
710570,61.5793,19.58,22.5206,19.4787,2896308,2896308,10194,Janitza_HE,8/1/2023 14:45,8/1/2023 14:30,Janitza,8/1/2023 14:45,8/1/2023 14:47,3,normal
710584,57.3779,17.1836,21.978,18.2163,2896364,2896364,10194,Janitza_HE,8/1/2023 15:00,8/1/2023 14:45,Janitza,8/1/2023 15:00,8/1/2023 15:02,3,normal
710597,60.3694,19.4748,21.8408,19.0538,2896416,2896416,10194,Janitza_HE,8/1/2023 15:15,8/1/2023 15:00,Janitza,8/1/2023 15:15,8/1/2023 15:17,3,normal
710612,59.0106,19.0982,20.8403,19.0721,2896476,2896476,10194,Janitza_HE,8/1/2023 15:30,8/1/2023 15:15,Janitza,8/1/2023 15:30,8/1/2023 15:32,3,normal
710626,60.2043,19.5988,20.3866,20.2189,2896532,2896532,10194,Janitza_HE,8/1/2023 15:45,8/1/2023 15:30,Janitza,8/1/2023 15:45,8/1/2023 15:47,3,normal
710640,62.4184,20.8136,21.4298,20.175,2896588,2896588,10194,Janitza_HE,8/1/2023 16:00,8/1/2023 15:45,Janitza,8/1/2023 16:00,8/1/2023 16:02,3,normal
710654,61.7278,19.3778,22.5559,19.7941,2896644,2896644,10194,Janitza_HE,8/1/2023 16:15,8/1/2023 16:00,Janitza,8/1/2023 16:15,8/1/2023 16:17,3,normal
710681,54.8067,17.8906,19.5142,17.4019,2896752,2896752,10194,Janitza_HE,8/1/2023 16:45,8/1/2023 16:30,Janitza,8/1/2023 16:45,8/1/2023 16:47,3,normal
710694,54.6564,18.0719,18.1666,18.4179,2896804,2896804,10194,Janitza_HE,8/1/2023 17:00,8/1/2023 16:45,Janitza,8/1/2023 17:00,8/1/2023 17:02,3,normal
710709,50.9104,16.8219,16.9585,17.13,2896864,2896864,10194,Janitza_HE,8/1/2023 17:15,8/1/2023 17:00,Janitza,8/1/2023 17:15,8/1/2023 17:17,3,normal
710723,50.5246,16.0309,17.3073,17.1864,2896920,2896920,10194,Janitza_HE,8/1/2023 17:30,8/1/2023 17:15,Janitza,8/1/2023 17:30,8/1/2023 17:32,3,normal
710737,48.7119,15.4027,16.0499,17.2593,2896976,2896976,10194,Janitza_HE,8/1/2023 17:45,8/1/2023 17:30,Janitza,8/1/2023 17:45,8/1/2023 17:47,3,normal
710751,46.4593,14.8971,15.4341,16.1281,2897032,2897032,10194,Janitza_HE,8/1/2023 18:00,8/1/2023 17:45,Janitza,8/1/2023 18:00,8/1/2023 18:02,3,normal
710764,46.4418,16.0616,15.3533,15.0269,2897084,2897084,10194,Janitza_HE,8/1/2023 18:15,8/1/2023 18:00,Janitza,8/1/2023 18:15,8/1/2023 18:17,3,normal
710777,48.0076,15.4374,16.2857,16.2845,2897136,2897136,10194,Janitza_HE,8/1/2023 18:30,8/1/2023 18:15,Janitza,8/1/2023 18:30,8/1/2023 18:32,3,normal
710790,43.9504,13.8034,15.2563,14.8907,2897188,2897188,10194,Janitza_HE,8/1/2023 18:45,8/1/2023 18:30,Janitza,8/1/2023 18:45,8/1/2023 18:47,3,normal
710807,44.6475,13.4072,16.6598,14.5805,2897256,2897256,10194,Janitza_HE,8/1/2023 19:00,8/1/2023 18:45,Janitza,8/1/2023 19:00,8/1/2023 19:02,3,normal
710820,44.1343,14.4352,15.9164,13.7827,2897308,2897308,10194,Janitza_HE,8/1/2023 19:15,8/1/2023 19:00,Janitza,8/1/2023 19:15,8/1/2023 19:17,3,normal
710833,42.2694,13.3064,15.745,13.218,2897360,2897360,10194,Janitza_HE,8/1/2023 19:30,8/1/2023 19:15,Janitza,8/1/2023 19:30,8/1/2023 19:32,3,normal
710846,43.8708,13.4201,15.9703,14.4804,2897412,2897412,10194,Janitza_HE,8/1/2023 19:45,8/1/2023 19:30,Janitza,8/1/2023 19:45,8/1/2023 19:47,3,normal
710863,41.2598,12.0208,15.1638,14.0752,2897480,2897480,10194,Janitza_HE,8/1/2023 20:00,8/1/2023 19:45,Janitza,8/1/2023 20:00,8/1/2023 20:02,3,normal
710876,40.4972,12.0194,14.8766,13.6012,2897532,2897532,10194,Janitza_HE,8/1/2023 20:15,8/1/2023 20:00,Janitza,8/1/2023 20:15,8/1/2023 20:17,3,normal
710891,41.807,12.7963,14.3722,14.6385,2897592,2897592,10194,Janitza_HE,8/1/2023 20:30,8/1/2023 20:15,Janitza,8/1/2023 20:30,8/1/2023 20:32,3,normal
710904,39.1904,12.4839,13.121,13.5855,2897644,2897644,10194,Janitza_HE,8/1/2023 20:45,8/1/2023 20:30,Janitza,8/1/2023 20:45,8/1/2023 20:47,3,normal
710917,38.3995,12.5512,13.2697,12.5786,2897696,2897696,10194,Janitza_HE,8/1/2023 21:00,8/1/2023 20:45,Janitza,8/1/2023 21:00,8/1/2023 21:02,3,normal
710933,34.3184,11.2126,11.3134,11.7924,2897760,2897760,10194,Janitza_HE,8/1/2023 21:15,8/1/2023 21:00,Janitza,8/1/2023 21:15,8/1/2023 21:17,3,normal
710946,31.9067,10.058,10.9401,10.9086,2897812,2897812,10194,Janitza_HE,8/1/2023 21:30,8/1/2023 21:15,Janitza,8/1/2023 21:30,8/1/2023 21:32,3,normal
710960,32.6172,9.9865,11.3369,11.2938,2897868,2897868,10194,Janitza_HE,8/1/2023 21:45,8/1/2023 21:30,Janitza,8/1/2023 21:45,8/1/2023 21:47,3,normal
710973,31.9663,10.1739,10.8921,10.9003,2897920,2897920,10194,Janitza_HE,8/1/2023 22:00,8/1/2023 21:45,Janitza,8/1/2023 22:00,8/1/2023 22:02,3,normal
710986,30.43895,9.76227,10.6822,9.99448,2897972,2897972,10194,Janitza_HE,8/1/2023 22:15,8/1/2023 22:00,Janitza,8/1/2023 22:15,8/1/2023 22:17,3,normal
710999,30.174,9.63355,10.9337,9.60675,2898024,2898024,10194,Janitza_HE,8/1/2023 22:30,8/1/2023 22:15,Janitza,8/1/2023 22:30,8/1/2023 22:32,3,normal
711012,29.83489,9.29122,10.6459,9.89777,2898076,2898076,10194,Janitza_HE,8/1/2023 22:45,8/1/2023 22:30,Janitza,8/1/2023 22:45,8/1/2023 22:47,3,normal
711025,28.22834,8.77287,10.0289,9.42657,2898128,2898128,10194,Janitza_HE,8/1/2023 23:00,8/1/2023 22:45,Janitza,8/1/2023 23:00,8/1/2023 23:02,3,normal
711038,27.75583,9.35947,9.622,8.77436,2898180,2898180,10194,Janitza_HE,8/1/2023 23:15,8/1/2023 23:00,Janitza,8/1/2023 23:15,8/1/2023 23:17,3,normal
711051,27.1837,9.04546,9.9381,8.20014,2898232,2898232,10194,Janitza_HE,8/1/2023 23:30,8/1/2023 23:15,Janitza,8/1/2023 23:30,8/1/2023 23:32,3,normal
711064,26.45938,9.129,9.33773,7.99265,2898284,2898284,10194,Janitza_HE,8/1/2023 23:45,8/1/2023 23:30,Janitza,8/1/2023 23:45,8/1/2023 23:47,3,normal
711086,9.01412,9.25473,9.68259,8.10504,2898372,2898372,10194,Janitza_HE,8/2/2023 0:00,8/1/2023 23:45,Janitza,8/2/2023 0:00,8/2/2023 0:02,3,E3
711100,9.012783333,9.12348,9.13792,8.77695,2898428,2898428,10194,Janitza_HE,8/2/2023 0:15,8/2/2023 0:00,Janitza,8/2/2023 0:15,8/2/2023 0:17,3,E3
711113,8.92307,8.94972,9.32577,8.49372,2898480,2898480,10194,Janitza_HE,8/2/2023 0:30,8/2/2023 0:15,Janitza,8/2/2023 0:30,8/2/2023 0:32,3,E3
711128,8.56257,8.41273,9.14256,8.13242,2898540,2898540,10194,Janitza_HE,8/2/2023 0:45,8/2/2023 0:30,Janitza,8/2/2023 0:45,8/2/2023 0:47,3,E3
711141,8.53696,8.64858,8.76624,8.19606,2898592,2898592,10194,Janitza_HE,8/2/2023 1:00,8/2/2023 0:45,Janitza,8/2/2023 1:00,8/2/2023 1:02,3,E3
711155,8.59222,8.62147,9.13094,8.02425,2898648,2898648,10194,Janitza_HE,8/2/2023 1:15,8/2/2023 1:00,Janitza,8/2/2023 1:15,8/2/2023 1:17,3,E3
711169,8.675066667,8.64588,9.2201,8.15922,2898704,2898704,10194,Janitza_HE,8/2/2023 1:30,8/2/2023 1:15,Janitza,8/2/2023 1:30,8/2/2023 1:32,3,E3
711186,8.509103333,8.29376,9.30364,7.92991,2898772,2898772,10194,Janitza_HE,8/2/2023 1:45,8/2/2023 1:30,Janitza,8/2/2023 1:45,8/2/2023 1:47,3,E3
711199,8.521096667,8.68,8.94868,7.93461,2898824,2898824,10194,Janitza_HE,8/2/2023 2:00,8/2/2023 1:45,Janitza,8/2/2023 2:00,8/2/2023 2:02,3,E3
711213,8.730116667,9.13143,8.91634,8.14258,2898880,2898880,10194,Janitza_HE,8/2/2023 2:15,8/2/2023 2:00,Janitza,8/2/2023 2:15,8/2/2023 2:17,3,E3
711230,8.771183333,8.82476,9.08727,8.40152,2898948,2898948,10194,Janitza_HE,8/2/2023 2:30,8/2/2023 2:15,Janitza,8/2/2023 2:30,8/2/2023 2:32,3,E3
711244,8.85246,8.85543,9.21307,8.48888,2899004,2899004,10194,Janitza_HE,8/2/2023 2:45,8/2/2023 2:30,Janitza,8/2/2023 2:45,8/2/2023 2:47,3,E3
711260,10.2785,10.0857,10.9128,9.837,2899068,2899068,10194,Janitza_HE,8/2/2023 3:00,8/2/2023 2:45,Janitza,8/2/2023 3:00,8/2/2023 3:02,3,E3
711274,9.972603333,9.9968,10.0463,9.87471,2899124,2899124,10194,Janitza_HE,8/2/2023 3:15,8/2/2023 3:00,Janitza,8/2/2023 3:15,8/2/2023 3:17,3,E3
711288,10.11453333,10.298,10.0335,10.0121,2899180,2899180,10194,Janitza_HE,8/2/2023 3:30,8/2/2023 3:15,Janitza,8/2/2023 3:30,8/2/2023 3:32,3,E3
711302,9.156016667,8.63662,9.40138,9.43005,2899236,2899236,10194,Janitza_HE,8/2/2023 3:45,8/2/2023 3:30,Janitza,8/2/2023 3:45,8/2/2023 3:47,3,E3
711316,9.610943333,8.90524,9.65559,10.272,2899292,2899292,10194,Janitza_HE,8/2/2023 4:00,8/2/2023 3:45,Janitza,8/2/2023 4:00,8/2/2023 4:02,3,E3
711330,11.54723333,11.5511,11.0666,12.024,2899348,2899348,10194,Janitza_HE,8/2/2023 4:15,8/2/2023 4:00,Janitza,8/2/2023 4:15,8/2/2023 4:17,3,E3
711344,13.5371,13.138,13.2964,14.1769,2899404,2899404,10194,Janitza_HE,8/2/2023 4:30,8/2/2023 4:15,Janitza,8/2/2023 4:30,8/2/2023 4:32,3,E3
711358,12.7768,12.3657,13.3653,12.5994,2899460,2899460,10194,Janitza_HE,8/2/2023 4:45,8/2/2023 4:30,Janitza,8/2/2023 4:45,8/2/2023 4:47,3,E3
711372,12.68123333,12.5124,12.9163,12.615,2899516,2899516,10194,Janitza_HE,8/2/2023 5:00,8/2/2023 4:45,Janitza,8/2/2023 5:00,8/2/2023 5:02,3,E3
711386,13.3547,12.5943,14.5747,12.8951,2899572,2899572,10194,Janitza_HE,8/2/2023 5:15,8/2/2023 5:00,Janitza,8/2/2023 5:15,8/2/2023 5:17,3,E3
711400,13.80633333,12.6876,14.7616,13.9698,2899628,2899628,10194,Janitza_HE,8/2/2023 5:30,8/2/2023 5:15,Janitza,8/2/2023 5:30,8/2/2023 5:32,3,E3
711414,13.5613,12.3567,14.616,13.7112,2899684,2899684,10194,Janitza_HE,8/2/2023 5:45,8/2/2023 5:30,Janitza,8/2/2023 5:45,8/2/2023 5:47,3,E3
711428,14.38376667,13.3214,15.3715,14.4584,2899740,2899740,10194,Janitza_HE,8/2/2023 6:00,8/2/2023 5:45,Janitza,8/2/2023 6:00,8/2/2023 6:02,3,E3
711442,15.85843333,15.7332,16.2695,15.5726,2899796,2899796,10194,Janitza_HE,8/2/2023 6:15,8/2/2023 6:00,Janitza,8/2/2023 6:15,8/2/2023 6:17,3,E3
711456,16.55796667,16.4625,17.1193,16.0921,2899852,2899852,10194,Janitza_HE,8/2/2023 6:30,8/2/2023 6:15,Janitza,8/2/2023 6:30,8/2/2023 6:32,3,E3
711470,18.0132,17.5257,18.1192,18.3947,2899908,2899908,10194,Janitza_HE,8/2/2023 6:45,8/2/2023 6:30,Janitza,8/2/2023 6:45,8/2/2023 6:47,3,E3
711484,17.54833333,16.5922,18.1184,17.9344,2899964,2899964,10194,Janitza_HE,8/2/2023 7:00,8/2/2023 6:45,Janitza,8/2/2023 7:00,8/2/2023 7:02,3,E3
711498,18.79336667,18.3549,19.2996,18.7256,2900020,2900020,10194,Janitza_HE,8/2/2023 7:15,8/2/2023 7:00,Janitza,8/2/2023 7:15,8/2/2023 7:17,3,E3
711530,19.55233333,19.307,20.2483,19.1017,2900148,2900148,10194,Janitza_HE,8/2/2023 7:30,8/2/2023 7:15,Janitza,8/2/2023 7:30,8/2/2023 7:32,3,E3
711544,19.65263333,19.9089,20.3334,18.7156,2900204,2900204,10194,Janitza_HE,8/2/2023 7:45,8/2/2023 7:30,Janitza,8/2/2023 7:45,8/2/2023 7:47,3,E3
